content,source,rating,date,sentiment_label,sentiment_score,category,priority_score
nice,google_play,5,2026-02-20 15:19:29,positive,0.4215,Other,0.0
ok,google_play,5,2026-02-19 15:19:26,positive,0.296,Other,0.0
super,google_play,5,2026-02-18 15:19:15,positive,0.5994,Other,0.0
Improve on the quality...you people ruin pictures and video quality posted on the status,google_play,2,2026-02-17 15:19:09,negative,-0.2263,UI/UX,34.88
nice,google_play,5,2026-02-23 15:18:48,positive,0.4215,Other,0.0
My WhatsApp problem solved please,google_play,5,2026-02-22 15:18:39,positive,0.1779,Bug,0.0
your storage space is too little,google_play,5,2026-02-21 15:18:36,neutral,0.0,Other,0.0
I like it but it compresses high quality videos and make it blurry,google_play,4,2026-02-20 15:18:30,neutral,0.0387,Other,0.0
i strongly believe that the WhatsApp app changed into a good way of communicating.,google_play,5,2026-02-19 15:18:28,positive,0.6124,Other,0.0
I love it,google_play,5,2026-02-18 15:18:12,positive,0.6369,Other,0.0
good,google_play,5,2026-02-17 15:18:09,positive,0.4404,Other,0.0
l love this app,google_play,4,2026-02-23 15:17:56,positive,0.6369,Other,0.0
very inconvenient,google_play,1,2026-02-22 15:17:42,negative,-0.4005,Other,2819.9
needs a few more items,google_play,2,2026-02-21 15:17:40,neutral,0.0,Feature Request,0.0
good 👍,google_play,5,2026-02-20 15:17:39,positive,0.4404,Other,0.0
Is one of the best app so far,google_play,5,2026-02-19 15:17:32,positive,0.6369,Other,0.0
good,google_play,5,2026-02-18 15:17:32,positive,0.4404,Other,0.0
it's so good,google_play,5,2026-02-17 15:17:28,positive,0.4927,Other,0.0
nice app,google_play,5,2026-02-23 15:17:24,positive,0.4215,Other,0.0
good,google_play,4,2026-02-22 15:17:09,positive,0.4404,Other,0.0
"Boa app fácil de usar, recomendo",google_play,4,2026-02-21 15:17:04,neutral,0.0,Other,0.0
FENTASTIK,google_play,5,2026-02-20 15:17:04,neutral,0.0,Other,0.0
🫴🤍,google_play,5,2026-02-19 15:16:48,neutral,0.0,Other,0.0
fast once you're connected to network,google_play,5,2026-02-18 15:16:47,neutral,0.0,Performance,0.0
WhatsApp make everything better it's awesome 👌.,google_play,5,2026-02-17 15:16:34,positive,0.7906,Other,0.0
"""Status updates are not in order for over a year. Support is not helping, only sending AI replies. Very disappointing experience.""",google_play,1,2026-02-23 15:16:33,negative,-0.3981,Other,2820.79
good,google_play,5,2026-02-22 15:16:30,positive,0.4404,Other,0.0
Good,google_play,5,2026-02-21 15:16:10,positive,0.4404,Other,0.0
fast and good,google_play,5,2026-02-20 15:16:09,positive,0.4404,Performance,0.0
good,google_play,4,2026-02-19 15:15:25,positive,0.4404,Other,0.0
good,google_play,5,2026-02-18 15:15:13,positive,0.4404,Other,0.0
Thank U,google_play,5,2026-02-17 15:15:10,positive,0.3612,Other,0.0
mast app,google_play,5,2026-02-23 15:15:04,neutral,0.0,Other,0.0
super,google_play,5,2026-02-22 15:14:47,positive,0.5994,Other,0.0
awesome,google_play,4,2026-02-21 15:14:30,positive,0.6249,Other,0.0
not a good app,google_play,1,2026-02-20 15:14:22,negative,-0.3412,Other,2813.66
Excellent Service Providing,google_play,5,2026-02-19 15:14:17,positive,0.5719,Other,0.0
it's nice I actually thought it was not as good as it sounds but I was wrong and happy to be on this app,google_play,4,2026-02-18 15:14:07,positive,0.2725,Other,0.0
आपके app मे status horizontal form मे दिखती हैं अगर वही vertical form मे हो जाए तो अच्छा होगा क्योंकी status बहुत ज्यादा रहते हैं जब की channel कम रहते है horizontal form मे status देखना बहुत दिक्कत आती है please keep changes status IN vertical form,google_play,4,2026-02-17 15:13:51,positive,0.3182,Other,0.0
very good,google_play,5,2026-02-23 15:13:48,positive,0.4927,Other,0.0
good app,google_play,4,2026-02-22 15:13:42,positive,0.4404,Other,0.0
good communication is work,google_play,5,2026-02-21 15:13:36,positive,0.4404,Other,0.0
good,google_play,5,2026-02-20 15:13:30,positive,0.4404,Other,0.0
Good,google_play,5,2026-02-19 15:13:22,positive,0.4404,Other,0.0
ok,google_play,1,2026-02-18 15:13:22,positive,0.296,Other,0.0
nice,google_play,4,2026-02-17 15:13:18,positive,0.4215,Other,0.0
Nice 👍,google_play,5,2026-02-23 15:13:16,positive,0.4215,Other,0.0
love ❤️,google_play,5,2026-02-22 15:12:54,positive,0.6369,Other,0.0
"WhatsApp makes such a difference to my daily life, though I don't use many of the features, only WhatsApp-llicable to me. Thank you, WhatsApp. Keep doing what you are doing 👏 💯 ✨️ 🙌 👍",google_play,5,2026-02-21 15:12:54,positive,0.3612,Feature Request,0.0
very good,google_play,1,2026-02-20 15:12:45,positive,0.4927,Other,0.0
میں اس ایپلیکیشن سے بہت مطمئن ہوں,google_play,1,2026-02-19 15:12:38,neutral,0.0,Other,0.0
The best app in the world 🌎,google_play,5,2026-02-18 15:12:35,positive,0.6369,Other,0.0
vry good,google_play,4,2026-02-17 15:12:18,positive,0.4404,Other,0.0
super,google_play,5,2026-02-23 15:12:07,positive,0.5994,Other,0.0
ok,google_play,4,2026-02-22 15:12:05,positive,0.296,Other,0.0
good 👍,google_play,5,2026-02-21 15:12:00,positive,0.4404,Other,0.0
brilliant ❤️,google_play,5,2026-02-20 15:11:43,positive,0.5859,Other,0.0
Cool,google_play,4,2026-02-19 15:11:41,positive,0.3182,Other,0.0
Perfect,google_play,5,2026-02-18 15:11:35,positive,0.5719,Other,0.0
cool,google_play,5,2026-02-17 15:11:16,positive,0.3182,Other,0.0
nice app,google_play,5,2026-02-23 15:11:08,positive,0.4215,Other,0.0
"your service has been topnuch especially the AI. .please keep it up, Thank you for being a wonderful provider.",google_play,5,2026-02-22 15:10:51,positive,0.83,Other,0.0
very good app,google_play,5,2026-02-21 15:10:49,positive,0.4927,Other,0.0
interested,google_play,5,2026-02-20 15:10:45,positive,0.4019,Other,0.0
good apps,google_play,5,2026-02-19 15:10:40,positive,0.4404,Other,0.0
good,google_play,5,2026-02-18 15:10:31,positive,0.4404,Other,0.0
All well Lazy,google_play,5,2026-02-17 15:10:31,negative,-0.1027,Other,2796.3
this is over good app 👍,google_play,4,2026-02-23 15:10:23,positive,0.4404,Other,0.0
good,google_play,5,2026-02-22 15:10:01,positive,0.4404,Other,0.0
good,google_play,5,2026-02-21 15:09:55,positive,0.4404,Other,0.0
Very nice app,google_play,5,2026-02-20 15:09:53,positive,0.4754,Other,0.0
mind-blowing,google_play,5,2026-02-19 15:09:48,neutral,0.0,Other,0.0
excellent,google_play,5,2026-02-18 15:09:42,positive,0.5719,Other,0.0
good,google_play,3,2026-02-17 15:09:37,positive,0.4404,Other,0.0
like it💖💖💖,google_play,5,2026-02-23 15:09:32,positive,0.3612,Other,0.0
Good,google_play,5,2026-02-22 15:09:28,positive,0.4404,Other,0.0
waw,google_play,5,2026-02-21 15:09:14,neutral,0.0,Other,0.0
everything is ok...,google_play,5,2026-02-20 15:09:04,positive,0.296,Other,0.0
I enjoy all the features in this app,google_play,4,2026-02-19 15:09:00,positive,0.4939,Feature Request,0.0
good,google_play,5,2026-02-18 15:08:58,positive,0.4404,Other,0.0
excellent,google_play,5,2026-02-17 15:08:49,positive,0.5719,Other,0.0
super 👍👍👍,google_play,5,2026-02-23 15:08:44,positive,0.5994,Other,0.0
"I am not able to open my WhatsApp now,,, even I have updated it now",google_play,1,2026-02-22 15:08:28,neutral,0.0,Other,0.0
very good,google_play,5,2026-02-21 15:07:57,positive,0.4927,Other,0.0
"When i reply someone's status with a voice note, the voice note doesn't go. This has been happening for over a year now and some colleagues face similar issue.",google_play,1,2026-02-20 15:07:56,neutral,0.0,Bug,0.0
good,google_play,5,2026-02-19 15:07:53,positive,0.4404,Other,0.0
good,google_play,5,2026-02-18 15:07:50,positive,0.4404,Other,0.0
Daily usage was very nice,google_play,5,2026-02-17 15:07:45,positive,0.4754,Other,0.0
ഗുഡ്,google_play,3,2026-02-23 15:07:43,neutral,0.0,Other,0.0
good 👍,google_play,5,2026-02-22 15:07:34,positive,0.4404,Other,0.0
good 😊,google_play,4,2026-02-21 15:07:33,positive,0.4404,Other,0.0
good,google_play,1,2026-02-20 15:07:32,positive,0.4404,Other,0.0
good,google_play,1,2026-02-19 15:07:32,positive,0.4404,Other,0.0
ok,google_play,3,2026-02-18 15:07:28,positive,0.296,Other,0.0
good,google_play,5,2026-02-17 15:07:28,positive,0.4404,Other,0.0
good 😊 and fast,google_play,5,2026-02-23 15:07:24,positive,0.4404,Performance,0.0
good work 👍,google_play,5,2026-02-22 15:07:11,positive,0.4404,Other,0.0
nice ✨️ ✨️,google_play,5,2026-02-21 15:07:10,positive,0.4215,Other,0.0
Awesome 🌟🌟🌟🌟🌟,google_play,5,2026-02-20 15:06:56,positive,0.6249,Other,0.0
gud,google_play,5,2026-02-19 15:06:45,neutral,0.0,Other,0.0
Good for communication,google_play,5,2026-02-18 15:06:23,positive,0.4404,Other,0.0
nice 123,google_play,5,2026-02-17 15:06:16,positive,0.4215,Other,0.0
what a Nice app.,google_play,5,2026-02-23 15:06:12,positive,0.4215,Other,0.0
very nice,google_play,5,2026-02-22 15:06:04,positive,0.4754,Other,0.0
it works,google_play,4,2026-02-21 15:05:54,neutral,0.0,Other,0.0
goo luck,google_play,5,2026-02-20 15:05:52,positive,0.4588,Other,0.0
very nice app.,google_play,5,2026-02-19 15:05:33,positive,0.4754,Other,0.0
Very good app,google_play,5,2026-02-18 15:05:28,positive,0.4927,Other,0.0
superb,google_play,5,2026-02-17 15:05:21,positive,0.6249,Other,0.0
worst app,google_play,1,2026-02-23 15:05:18,negative,-0.6249,Other,2838.33
Good 👍,google_play,5,2026-02-22 15:05:15,positive,0.4404,Other,0.0
good,google_play,4,2026-02-21 15:05:11,positive,0.4404,Other,0.0
very bad experience 😕,google_play,1,2026-02-20 15:05:02,negative,-0.5849,Other,2830.55
a good app,google_play,5,2026-02-19 15:04:45,positive,0.4404,Other,0.0
great,google_play,5,2026-02-18 15:04:42,positive,0.6249,Other,0.0
my Whatsapp after the latest update has been crashing non stop and I can't even use my Whatsapp again for unknown reason please fix this,google_play,2,2026-02-17 15:04:22,neutral,0.0258,Bug,0.0
🥰suma urang 🥰,google_play,5,2026-02-23 15:04:11,neutral,0.0,Other,0.0
when ever I want to use my phone number on this what's app it says your unable to use this app why is that so I can't tell the way is given me stressed and miss all my friends,google_play,5,2026-02-22 15:03:53,positive,0.1779,Feature Request,0.0
nice All yours features,google_play,5,2026-02-21 15:03:42,positive,0.4215,Feature Request,0.0
Alhamdulillahi,google_play,5,2026-02-20 15:03:39,neutral,0.0,Other,0.0
good,google_play,5,2026-02-19 15:03:36,positive,0.4404,Other,0.0
good👍😊,google_play,5,2026-02-18 15:03:33,neutral,0.0,Other,0.0
nice,google_play,5,2026-02-17 15:03:26,positive,0.4215,Other,0.0
good,google_play,5,2026-02-23 15:03:17,positive,0.4404,Other,0.0
I'm so so comfortable with your service and keep what you do best for everyone in the whole 🌎world,google_play,5,2026-02-22 15:03:15,positive,0.8686,Other,0.0
Good,google_play,5,2026-02-21 15:03:06,positive,0.4404,Other,0.0
great experience,google_play,5,2026-02-20 15:02:59,positive,0.6249,Other,0.0
good,google_play,5,2026-02-19 15:02:53,positive,0.4404,Other,0.0
very nice and it helps me to chat with ppl freely,google_play,5,2026-02-18 15:02:49,positive,0.8221,Other,0.0
good,google_play,5,2026-02-17 15:02:45,positive,0.4404,Other,0.0
I love it,google_play,1,2026-02-23 15:02:40,positive,0.6369,Other,0.0
Excellent 👍,google_play,5,2026-02-22 15:02:34,positive,0.5719,Other,0.0
So far my experience using this app has been smooth throughout the years tbh,google_play,4,2026-02-21 15:02:28,neutral,0.0,Other,0.0
I love this it's so good,google_play,5,2026-02-20 15:02:18,positive,0.8377,Other,0.0
mast hai,google_play,5,2026-02-19 15:02:10,neutral,0.0,Other,0.0
good 😊,google_play,5,2026-02-18 15:02:05,positive,0.4404,Other,0.0
Nice,google_play,5,2026-02-17 15:01:52,positive,0.4215,Other,0.0
"WhatsApp is international App link people in many Countries at low cost WhatsApp helping people to save money like airtime, like traveling or transport, save time, easy to transfer documents, voice, enjoyment , information related about job , source of job etc. WhatsApp is All in our life 🥰",google_play,5,2026-02-23 15:01:41,positive,0.9517,Other,0.0
to slow,google_play,2,2026-02-22 15:01:41,neutral,0.0,Performance,0.0
nice 👍,google_play,5,2026-02-21 15:01:37,positive,0.4215,Other,0.0
Dear whatsaap I am not using an unofficial whatsap but still when i try to oppen my official whatsaap it show you need to official whatsaap to login problem please help to fix it as possible God bless you,google_play,1,2026-02-20 15:01:33,positive,0.8779,Bug,0.0
it's good but it should have time blocker to make bigger impact individually and world wide,google_play,5,2026-02-19 15:01:32,positive,0.2382,Feature Request,0.0
best,google_play,5,2026-02-18 15:01:17,positive,0.6369,Other,0.0
good 👍,google_play,5,2026-02-17 15:01:04,positive,0.4404,Other,0.0
so good,google_play,5,2026-02-23 15:00:46,positive,0.4927,Other,0.0
WhatsApp as help me do a lot without much data so thank you,google_play,5,2026-02-22 15:00:38,positive,0.7133,Other,0.0
very good experience,google_play,5,2026-02-21 15:00:38,positive,0.4927,Other,0.0
nice,google_play,5,2026-02-20 15:00:38,positive,0.4215,Other,0.0
awesome aaps and security is good 😊,google_play,5,2026-02-19 15:00:33,positive,0.8555,Other,0.0
good,google_play,5,2026-02-18 15:00:29,positive,0.4404,Other,0.0
good,google_play,5,2026-02-17 15:00:15,positive,0.4404,Other,0.0
Lagu-Lagu pada wa story kurang variatif. Saran lagu-lagu 70 dan 80 an diperbanyak lagi,google_play,5,2026-02-23 15:00:12,neutral,0.0,Performance,0.0
💪💪💪,google_play,5,2026-02-22 15:00:12,neutral,0.0,Other,0.0
very nice,google_play,5,2026-02-21 14:59:53,positive,0.4754,Other,0.0
very good,google_play,5,2026-02-20 14:59:42,positive,0.4927,Other,0.0
super 💥💥💥,google_play,3,2026-02-19 14:59:27,positive,0.5994,Other,0.0
nice 👍🏻,google_play,5,2026-02-18 14:59:26,positive,0.4215,Other,0.0
wow super,google_play,5,2026-02-17 14:59:21,positive,0.8271,Other,0.0
good,google_play,5,2026-02-23 14:59:20,positive,0.4404,Other,0.0
not bad,google_play,2,2026-02-22 14:58:55,positive,0.431,Other,0.0
Great,google_play,5,2026-02-21 14:58:49,positive,0.6249,Other,0.0
good,google_play,5,2026-02-20 14:58:39,positive,0.4404,Other,0.0
my whatsapp account got logout out without permission,google_play,1,2026-02-19 14:58:35,neutral,0.0,Other,0.0
best,google_play,5,2026-02-18 14:58:30,positive,0.6369,Other,0.0
good,google_play,2,2026-02-17 14:58:19,positive,0.4404,Other,0.0
good,google_play,5,2026-02-23 14:58:15,positive,0.4404,Other,0.0
I think it is good.,google_play,5,2026-02-22 14:58:12,positive,0.4404,Other,0.0
Nice 👍🙂,google_play,5,2026-02-21 14:58:10,positive,0.4215,Other,0.0
"Hello whatsapp team, my account was banned and I'd like to request a review ibelieve this was a mistake """,google_play,5,2026-02-20 14:58:09,negative,-0.4404,Feature Request,99.53
so why u banned me for NOTING😡😡😡,google_play,1,2026-02-19 14:57:51,negative,-0.507,Other,2823.8
bad,google_play,1,2026-02-18 14:57:42,negative,-0.5423,Other,2824.71
its best communication app,google_play,5,2026-02-17 14:57:41,positive,0.6369,Other,0.0
"I love this app,,no any ads interference",google_play,5,2026-02-23 14:57:36,positive,0.6369,Other,0.0
good 😊😊,google_play,5,2026-02-22 14:57:31,positive,0.4404,Other,0.0
it's good,google_play,3,2026-02-21 14:57:31,positive,0.4404,Other,0.0
It's quick and fast,google_play,1,2026-02-20 14:57:29,neutral,0.0,Performance,0.0
Very very good! The best online messaging app!,google_play,5,2026-02-19 14:57:20,positive,0.8375,Other,0.0
very good,google_play,5,2026-02-18 14:57:04,positive,0.4927,Other,0.0
"So far,it's been my most reliable and convenient app.",google_play,5,2026-02-17 14:57:00,neutral,0.0,Other,0.0
😍,google_play,5,2026-02-23 14:57:00,neutral,0.0,Other,0.0
good,google_play,3,2026-02-22 14:56:55,positive,0.4404,Other,0.0
good but if u hide one account u can't see that they have messaged you and status hidden policy if u hide someone they can still see it,google_play,4,2026-02-21 14:56:54,negative,-0.2846,Other,2810.49
Whatsapp is boring,google_play,5,2026-02-20 14:56:54,negative,-0.3182,Other,2812.06
it's a nice app but it's not secure enough,google_play,4,2026-02-19 14:56:51,negative,-0.1665,Other,2801.1
excellent,google_play,5,2026-02-18 14:56:47,positive,0.5719,Other,0.0
excellent,google_play,5,2026-02-17 14:56:31,positive,0.5719,Other,0.0
Cool 😎,google_play,5,2026-02-23 14:56:28,positive,0.3182,Other,0.0
super,google_play,5,2026-02-22 14:56:26,positive,0.5994,Other,0.0
good,google_play,5,2026-02-21 14:56:24,positive,0.4404,Other,0.0
"Imagine paying for calls, video calls, pictures & video's....? 🤔💭 WhatsApp is 👍🏾👍🏾👍🏾",google_play,5,2026-02-20 14:56:23,neutral,0.0,Other,0.0
it's a good media,google_play,5,2026-02-19 14:56:06,positive,0.4404,Other,0.0
best,google_play,5,2026-02-18 14:56:04,positive,0.6369,Other,0.0
"Whatsapp allows cyberbullying, because someone reported my friend 3 times and he got banned from Whatsapp, my friend literally didn't do anything illegal or violate any laws, it was just one of his course mates that was bullying him, threatening him he would banned his Whatsapp and he got away with it thanks to Whatsapp officials",google_play,3,2026-02-17 14:56:02,negative,-0.6458,Other,2829.61
Good parfametion What's App,google_play,5,2026-02-23 14:55:52,positive,0.4404,Other,0.0
great,google_play,4,2026-02-22 14:55:51,positive,0.6249,Other,0.0
Good,google_play,5,2026-02-21 14:55:47,positive,0.4404,Other,0.0
ok,google_play,2,2026-02-20 14:55:36,positive,0.296,Other,0.0
terbaik,google_play,5,2026-02-19 14:55:35,neutral,0.0,Other,0.0
good,google_play,5,2026-02-18 14:55:32,positive,0.4404,Other,0.0
This is the best messaging app I've ever come across,google_play,5,2026-02-17 14:55:19,positive,0.6369,Other,0.0
useful app but plzz find scammer,google_play,5,2026-02-23 14:55:13,positive,0.2382,Other,0.0
👌 ok,google_play,5,2026-02-22 14:54:53,positive,0.296,Other,0.0
this app is very genius and genuine,google_play,5,2026-02-21 14:54:49,neutral,0.0,UI/UX,0.0
interesting,google_play,4,2026-02-20 14:54:41,positive,0.4019,Other,0.0
good,google_play,5,2026-02-19 14:54:40,positive,0.4404,Other,0.0
ok,google_play,5,2026-02-18 14:54:37,positive,0.296,Other,0.0
good,google_play,5,2026-02-17 14:54:33,positive,0.4404,Other,0.0
best,google_play,5,2026-02-23 14:54:32,positive,0.6369,Other,0.0
good,google_play,5,2026-02-22 14:54:30,positive,0.4404,Other,0.0
excellent,google_play,5,2026-02-21 14:54:14,positive,0.5719,Other,0.0
best 2,google_play,5,2026-02-20 14:54:13,positive,0.6369,Other,0.0
nice,google_play,5,2026-02-19 14:54:08,positive,0.4215,Other,0.0
নাইস,google_play,5,2026-02-18 14:54:06,neutral,0.0,Other,0.0
"It's good but we need higher resolution video and photo support as an option to send it for friends and family, hope whatsapp be free forever and make all people happy! Thank you!",google_play,3,2026-02-17 14:54:05,positive,0.9804,Feature Request,0.0
I'm only here because people refuse to use signal,google_play,1,2026-02-23 14:54:00,negative,-0.296,Other,2812.89
Excellent,google_play,5,2026-02-22 14:53:33,positive,0.5719,Other,0.0
whatsapp going to slow,google_play,1,2026-02-21 14:53:33,neutral,0.0,Performance,0.0
love it ♥️♥️👌,google_play,5,2026-02-20 14:53:26,positive,0.6369,Other,0.0
I ओलवेज वेलकम Hi,google_play,5,2026-02-19 14:53:12,neutral,0.0,Other,0.0
I have been trying to login into my account but it is not working tell me why am really getting tired right now,google_play,5,2026-02-18 14:53:05,negative,-0.6448,Bug,110.27
"The App is reliable, the team are honest with what they are doing for others, the app improve others, uplift others and leave meaningful impact wether in school, home, friendship or Society.",google_play,1,2026-02-17 14:53:00,positive,0.8807,Other,0.0
Excellent 👌,google_play,5,2026-02-23 14:52:59,positive,0.5719,Other,0.0
very good and reliable,google_play,5,2026-02-22 14:52:48,positive,0.4927,Other,0.0
Nice 👍,google_play,4,2026-02-21 14:52:44,positive,0.4215,Other,0.0
best,google_play,5,2026-02-20 14:52:43,positive,0.6369,Other,0.0
Good,google_play,5,2026-02-19 14:52:34,positive,0.4404,Other,0.0
am grateful 🙏,google_play,5,2026-02-18 14:52:33,positive,0.4588,Other,0.0
best hai,google_play,5,2026-02-17 14:52:32,positive,0.6369,Other,0.0
nice,google_play,5,2026-02-23 14:52:32,positive,0.4215,Other,0.0
good,google_play,5,2026-02-22 14:52:29,positive,0.4404,Other,0.0
awesome 👌,google_play,5,2026-02-21 14:52:28,positive,0.6249,Other,0.0
good,google_play,5,2026-02-20 14:52:07,positive,0.4404,Other,0.0
Kiya baat hy Whatsapp ki bs ye na HOTA to Ashiq log ka time hi nhi guazarta,google_play,5,2026-02-19 14:51:58,neutral,0.0,Other,0.0
bekaar,google_play,1,2026-02-18 14:51:47,neutral,0.0,Other,0.0
fine very good whatsapp thank u,google_play,5,2026-02-17 14:51:44,positive,0.7755,Other,0.0
Good 👍,google_play,5,2026-02-23 14:51:20,positive,0.4404,Other,0.0
ok,google_play,5,2026-02-22 14:51:19,positive,0.296,Other,0.0
good App,google_play,5,2026-02-21 14:50:55,positive,0.4404,Other,0.0
superb. fantastic. amazing. simple. Everything you need.,google_play,5,2026-02-20 14:50:32,positive,0.91,Feature Request,0.0
"wonderful experience. video calls, voice calls, updates, etc keep it up!",google_play,5,2026-02-19 14:50:31,positive,0.5719,Other,0.0
Ma man buahisa,google_play,1,2026-02-18 14:50:28,neutral,0.0,Other,0.0
I think it's the best👍💯,google_play,3,2026-02-17 14:50:26,neutral,0.0,Other,0.0
nice 👍🏻,google_play,5,2026-02-23 14:50:15,positive,0.4215,Other,0.0
super 👌 👍 😍 🥰 😘 ☺️,google_play,5,2026-02-22 14:50:14,positive,0.5994,Other,0.0
تحفههه,google_play,5,2026-02-21 14:50:11,neutral,0.0,Other,0.0
I think WhatsApp is great overall. For calls (when you have good WiFi) and especially for texting (you could even have moderate WiFi and text effectively).,google_play,5,2026-02-20 14:50:02,positive,0.872,Other,0.0
good services,google_play,5,2026-02-19 14:50:02,positive,0.4404,Other,0.0
logout problem,google_play,1,2026-02-18 14:49:21,negative,-0.4019,Bug,94.72
Good,google_play,3,2026-02-17 14:49:20,positive,0.4404,Other,0.0
